lat,lng,chain,address,city,state,zip
40.294084,-79.54366200000001,Sheetz,1312 SOUTH MAIN STREET,GREENSBURG,PA,15601
40.106236,-79.3752137,Sheetz,3636 PA-31,DONEGAL,PA,15628
40.31643999999999,-79.68373299999999,Sheetz,101 RONDA COURT,NORTH HUNTINDON,PA,15642
40.286853640000004,-79.37938978999999,Sheetz,3838 US 30,LATROBE,PA,15650
40.121806,-79.55819,Sheetz,6272 STATE ROUTE 819,MT PLEASANT,PA,15666
40.423445,-79.66662500000001,Sheetz,4701 WILLIAM PENN HWY,MURRYSVILLE,PA,15668
40.218824,-79.610189,Sheetz,205 N CENTER AVENUE,NEW STANTON,PA,15672
40.660807,-78.781366,Sheetz,4025 CRAWFORD AVENUE,NORTHERN CAMBRIA,PA,15714
40.44413,-79.230137,Sheetz,610 ROUTE 22 HWY W,BLAIRSVILLE,PA,15717
40.665470000000006,-79.014172,Sheetz,825 FRANKLIN ST,CLYMER,PA,15728
41.119192000000005,-78.760118,Sheetz,124 N BRADY ST,DUBOIS,PA,15801
41.08274,-78.78384799999999,Sheetz,2120 BLINKER PKWY,DUBOIS,PA,15801
41.4347823,-78.7337693,Sheetz,138 N BROAD STREET,RIDGWAY,PA,15853
40.292330000000014,-78.83827699999999,Sheetz,405 GALLERIA DRIVE,JOHNSTOWN,PA,15904
40.278431000000005,-78.844811000000007,Sheetz,524 CENTRE DRIVE,JOHNSTOWN,PA,15904
40.326297,-78.95199000000001,Sheetz,1791 GOUCHER ST,JOHNSTOWN,PA,15905
40.46772,-78.75680799999999,Sheetz,4375 ADMIRAL PEARY HIGHWAY,EBENSBURG,PA,15931
40.845763,-79.881833,Sheetz,1100 CENTER AVE,BUTLER,PA,16001
40.81682699999999,-79.926828,Sheetz,249 PITTSBURGH ROAD,BUTLER,PA,16001
40.861965,-79.96717300000002,Sheetz,499 EVANS CITY ORAD,BUTLER,PA,16001
41.1371036,-80.00887689999999,Sheetz,103 N MAIN STREET,HARRISVILLE,PA,16038
41.064620999999995,-80.05654799999999,Sheetz,107 FRANKLIN ST,SLIPPERY ROCK,PA,16057
40.577533,-77.44315360000003,Sheetz,1000 DORI DRIVE,VALENCIA,PA,16059
40.685722000000005,-80.08745300000001,Sheetz,1664 ROUTE 228,CRANBERRY TWP,PA,16066
40.685197,-80.1037896,Sheetz,1338 FREEDOM ROAD,MARS,PA,16066
41.013954,-80.39752600000001,Sheetz,2604 WEST STATE ST,NEW CASTLE,PA,16101
40.862249,-80.287745,Sheetz,506 GLEN AVENUE,ELWOOD CITY,PA,16117
41.407342,-80.38291799999999,Sheetz,294 MAIN ST,GREENVILLE,PA,16125
41.22715600000001,-80.240322,Sheetz,105 N ERIE ST,MERCER,PA,16137
41.20143,-80.455783,Sheetz,2381 SOUTH HERMITAGE ROAD,HERMITAGE,PA,16148
41.329725,-80.41393900000001,Sheetz,270 EDGEWOOD DRIVE EXT,TRANSFER,PA,16154
41.208783000000004,-79.367886,Sheetz,1281 E MAIN ST,CLARION,PA,16214
40.764931000000004,-79.52695,Sheetz,410 MAIN ST,FORD CITY,PA,16226
41.402635000000004,-79.805926,Sheetz,590 ALLEGHENY BLVD,FRANKLIN,PA,16323
41.620007,-80.16884799999998,Sheetz,18425 SMOCK HWY,MEADVILLE,PA,16335
41.626760000000004,-79.67941499999999,Sheetz,331 WEST CENTRAL AVE,TITUSVILLE,PA,16354
42.065637,-80.03666000000001,Sheetz,8180 PERRY HIGHWAY,ERIE,PA,16509
42.09514010000001,-80.08427560000001,Sheetz,3814 LIBERTY STREET,ERIE,PA,16509
40.534766,-78.40146400000002,Sheetz,405 EAST 25TH AVENUE,ALTOONA,PA,16601
40.496406,-78.41123000000002,Rutter's,3000 6th Ave,Altoona,PA,16601
40.540406,-78.354317,Sheetz,1661 E PLEASANT VALLEY BLVD,ALTOONA,PA,16602
40.480188999999996,-78.40312800000001,Sheetz,400 E PLANK RD,ALTOONA,PA,16602
40.27353000000001,-78.459746,Sheetz,12604 DUNNINGS HIGHWAY,CLAYSBURG,PA,16625
40.45900699999999,-78.592822,Sheetz,7551 ADMIRAL PEARY HWY,CRESSON,PA,16630
40.435398000000006,-78.435339,Rutter's,234 Kuhn Lane,Duncansville,PA,16635
40.361656999999994,-78.420474,Sheetz,8711 WOODBURY PIKE,EAST FREEDOM,PA,16637
40.479128,-78.01260400000001,Sheetz,9681 WILLIAM PENN HIGHWAY,HUNTINGTON,PA,16652
40.633598000000006,-78.64607699999999,Sheetz,307-317 MAGEE AVE,PATTON,PA,16668
41.709717000000005,-78.693631,Sheetz,3014 ROUTE 219,KANE,PA,16735
40.836131,-77.80206999999999,Sheetz,765 BENNER PIKE,STATE COLLEGE,PA,16801
40.784205,-77.83137199999999,Sheetz,120 SOUTH RIDGE PLAZA,STATE COLLEGE,PA,16801
40.791901700000004,-77.86498,Sheetz,3261 WEST COLLEGE AVENUE,STATE COLLEGE,PA,16801
40.808948,-77.900861,Sheetz,1781 N ATHERTON ST,STATE COLLEGE,PA,16803
40.815738,-77.90146300000002,Sheetz,223 COLONNADE BLVD,STATE COLLEGE,PA,16803
40.88427699999999,-77.77988099999999,Sheetz,2850 BENNER PIKE,BELLEFONTE,PA,16823
40.93528,-77.81416800000001,Sheetz,820 S EAGLE VALLEY RD,BELLEFONTE,PA,16823
40.835116000000006,-77.67146,Sheetz,106 SAVANNAH LN,CENTRE HALL,PA,16828
41.034237,-78.40429700000001,Sheetz,14259 CLEARFIELD SHAWVILLE HWY,CLEARFIELD,PA,16830
40.877176999999996,-77.77638699999999,Rutter's,731 Rishel Hill Rd,Bellefonte,PA,16843
41.770004,-78.021858,Sheetz,208 S MAIN STREET,COUDERSPORT,PA,16915
41.805046,-77.08476999999999,Sheetz,85 WEST WELLSBORO STREET,MANSFIELD,PA,16933
40.630381,-77.567718,Sheetz,101 N LOGAN BLVD,BURNHAM,PA,17009
40.229462000000005,-76.89121400000002,Sheetz,1508 CEDAR CLIFF DRIVE,CAMP HILL,PA,17011
40.25811300000001,-76.918082,Sheetz,91 ERFORD RD,CAMP HILL,PA,17011
40.221454,-77.163035,Sheetz,1098 HARRISBURG PIKE,CARLISLE,PA,17013
40.19035600000001,-77.24129800000001,Sheetz,1900 RITNER HWY,CARLISLE,PA,17013
40.233407,-77.119803,Sheetz,1720 HARRISBURG PIKE,CARLISLE,PA,17015
40.199499,-77.15444799999999,Sheetz,1796 W TRINDLE ROAD,CARLISLE,PA,17015
40.132067,-77.01992300000002,Rutter's,899 N US Route 15,Dillsburg,PA,17019
40.116326,-77.038468,Sheetz,493 N US Route 15,DILLSBURG,PA,17019
40.409219,-77.010368,Sheetz,54 BENVENUE ROAD,DUNCANNON,PA,17020
40.415307,-77.01268900000001,Rutter's,77 Benvenue Rd,Duncannon,PA,17020
40.372285999999995,-76.65013799999998,Sheetz,9916 ALLENTOWN BLVD,GRANTVILLE,PA,17028
40.26544330000001,-76.705901,Sheetz,658 EAST MAIN STREET,HUMMELSTOWN,PA,17036
40.35026799999999,-76.383244,Rutter's,1621 W Cumberland St,Lebanon,PA,17042
40.595848000000004,-77.58121400000002,Sheetz,113 JUNIATA STREET,LEWISTOWN,PA,17044
39.929028300000006,-76.81988609999999,Rutter's,4425 W Market St,York,PA,17048
40.21875200000001,-76.979179,Sheetz,5201 SIMPSON FERRY RD,MECHANICSBURG,PA,17050
40.242830000000005,-76.99292700000001,Sheetz,6054 CARLISLE PIKE,MECHANICSBURG,PA,17050
40.199423,-76.75475300000001,Sheetz,1401 WEST HARRISBURG PIKE,MIDDLETOWN,PA,17057
40.58311500000001,-77.369647,Sheetz,24578 ROUTE 36 N,MIFFINTOWN,PA,17059
40.702948000000006,-77.59180400000001,Rutter's,20 Commerce Drive,Milroy,PA,17063
40.312992,-76.585218,Sheetz,811 E MAIN ST,PALMYRA,PA,17078
40.66773500000001,-77.60774599999999,Sheetz,10 SHEETZ DR,REEDSVILLE,PA,17084
40.277965,-76.82290099999999,Sheetz,4001 UNION DEPOSIT RD,HARRISBURG,PA,17109
40.324839,-76.78241,Sheetz,6290 ALLENTOWN BLVD,HARRISBURG,PA,17112
40.253,-76.824,Sheetz,3695 PAXTON STREET,HARRISBURG,PA,17113
39.992456000000004,-77.60890699999999,Sheetz,5346 GREENVILLAGE RD,CHAMBERSBURG,PA,17201
39.906008,-77.64731400000001,Sheetz,1819 WAYNE AVE,CHAMBERSBURG,PA,17201
39.937153,-77.67227399999999,Sheetz,1 MONTICELLO CT,CHAMBERSBURG,PA,17201
39.784926,-77.706351,Sheetz,11104 GRINDSTONE HILL ROAD,GREENCASTLE,PA,17225
39.759934,-77.72833599999998,Sheetz,45 ANTRIM COMMONS DRIVE,GREENCASTLE,PA,17225
39.791574000000004,-77.730395,Sheetz,215 WEST BALTIMORE STREET,GREENCASTLE,PA,17225
40.140092,-77.36575099999999,Sheetz,3299 RITNER HIGHWAY,NEWVILLE,PA,17241
39.926121,-77.74642500000002,Rutter's,4498 Lincoln Way W,Saint Thomas,PA,17252
40.054719,-77.513743,Sheetz,359 E KING ST,SHIPPENSBURG,PA,17257
39.73859300000001,-77.526811,Sheetz,13030 WASHINGTON TOWNSHIP BLVD,WAYNESBORO,PA,17268
39.862633800000005,-76.46371380000001,Rutter's,2600 Delta Road,Brogue,PA,17309
40.131022,-76.79427700000001,Rutter's,2215 Old Trail Rd,Etters,PA,17319
39.84444299999999,-77.19911400000001,Sheetz,30 CAMP LETTERMAN DR,GETTYSBURG,PA,17325
39.823362,-76.996887,Sheetz,1191 CARLISLE STREET,HANOVER,PA,17331
39.744951,-77.086854,Sheetz,35 E KING ST,LITTLESTOWN,PA,17340
39.871157,-77.02844699999999,Sheetz,6100 YORK ROAD,NEW OXFORD,PA,17350
39.88973764,-76.59696441000001,Rutter's,5 Winterstown Road,Red Lion,PA,17356
39.906679999999994,-76.611531,Rutter's,301 N Main St,Red Lion,PA,17356
39.992087,-76.635829,Sheetz,3998 E MARKET ST,YORK,PA,17402
39.958794,-76.681561,Rutter's,1099 Haines Rd,York,PA,17402
39.983514,-76.727417,Sheetz,215 ARSENAL ROAD,YORK,PA,17402
39.91066899999999,-76.70503799999999,Rutter's,129 Leaders Heights Rd,York,PA,17403
39.933193900000006,-76.81164220000001,Sheetz,4025 WEST MARKET STREET,YORK,PA,17404
40.001525,-76.61710500000001,Rutter's,700 W Market St,Hellam,PA,17406
39.995899,-76.733868,Rutter's,2251 N George St,York,PA,17406
40.080009,-76.76543699999999,Sheetz,5235 NORTH SUSQUEHANNA TRAIL,YORK,PA,17406
40.080994,-76.76566100000001,Rutter's,5305 Susquehanna Trail,York,PA,17406
40.035674,-76.455935,Sheetz,4010 COLUMBIA AVE,COLUMBIA,PA,17512
40.163297,-76.15333799999998,Sheetz,891 EAST MAIN ST,EPHRATA,PA,17522
39.993385,-76.02887099999998,Rutter's,5267 Lincoln Hwy,Gap,PA,17527
40.116706,-76.305014,Sheetz,3505 LITITZ PIKE,LITITZ,PA,17543
40.175941,-76.30814,Sheetz,701 FURNACE HILLS PIKE,LITITZ,PA,17543
40.11225,-76.4524,Sheetz,1555 EAST MAIN STREET,MOUNT JOY,PA,17552
39.987196999999995,-76.28106300000002,Sheetz,2539 WILLOW STREET PIKE,WILLOW STREET,PA,17584
40.052831,-76.25496900000002,Sheetz,518 GREENFIELD ROAD,LANCASTER,PA,17601
40.059112000000006,-76.31966100000001,Sheetz,1180 MANHEIM PIKE,LANCASTER,PA,17601
40.082846999999994,-76.35031199999999,Sheetz,1655 ROHRERSTOWN ROAD,LANCASTER,PA,17601
40.08104659999999,-76.38257279999998,Sheetz,2149 STATE ROAD,LANCASTER,PA,17601
40.040423999999994,-76.20781000000001,Sheetz,2425 OLD PHILADELPHIA PIKE,LANCASTER,PA,17602
41.248188000000006,-76.958704,Sheetz,330 WESTMINSTER DR,WILLIAMSPORT,PA,17701
41.233006,-77.02005,Sheetz,105 MAYNARD ST,WILLIAMSPORT,PA,17701
41.215681599999996,-77.17933399999998,Sheetz,7775 NORTH ROUTE 220 HWY,LINDEN,PA,17744
41.212673,-76.76309,Sheetz,45 MUNCY CREEK BLVD,MUNCY,PA,17756
41.022889,-76.37279299999999,Sheetz,2511 NEW BERWICK HWY,BLOOMSBURG,PA,17815
41.007941349999996,-76.48910677,Sheetz,6 WEDGETWN ROAD,BLOOMSBURG,PA,17815
40.86096,-76.54936500000001,Sheetz,38 S MARKET ST,ELYSBURG,PA,17824
40.98953851,-76.87793713999999,Sheetz,260 INTERNATIONAL DRIVE,LEWISBURG,PA,17837
40.833991,-76.83666000000001,Sheetz,766 N SUSQUEHANNA TRAIL,SELINGSGROVE,PA,17870
40.67237310000001,-76.2348389,Sheetz,900 GORDON NAGLE TRL,POTTSVILLE,PA,17901
40.63960668,-76.08997,Rutter's,1160 Centre Turnpike Drive,Orwigsburg,PA,17961
40.641015,-76.15958599999999,Sheetz,270 ROUTE 61 S,SCHUYLKILL HAVEN,PA,17972
40.73879900000001,-75.26216400000001,Sheetz,100 TROLLEY LINE DRIVE,EASTON,PA,18045
40.707358000000006,-75.276111,Sheetz,3501 NAZARETH ROAD,EASTON,PA,18045
40.5554,-75.60729490000001,Sheetz,951 TREXLERTOWN ROAD,ALLENTOWN,PA,18087
40.561213,-75.4865,Sheetz,2901 LEHIGH STREET,ALLENTOWN,PA,18103
40.989833,-76.06531199999999,Sheetz,551 ST ROUTE 93,SUGARLOAF,PA,18249
41.0887241,-75.3254499,Sheetz,2008 PA-611,SWIFTWATER,PA,18370
41.558354,-75.52330099999999,Sheetz,200  MAIN STREET,CARBONDALE,PA,18407
41.416362,-75.67163699999999,Sheetz,500 MOUNT PLEASANT DR,SCRANTON,PA,18503
41.3839,-75.70962300000002,Sheetz,114 SOUTH MAIN STREET,TAYLOR,PA,18517
41.046588,-76.27361900000001,Sheetz,2100 WEST FRONT STREET,BERWICK,PA,18603
41.2479213,-75.92705470000001,Sheetz,568 EAST MAIN STREET,LARKSVILLE,PA,18651
41.249615000000006,-75.84100000000001,Sheetz,815 KIDDER STREET,WILKES-BARRE,PA,18702
41.305831,-75.93369100000001,Sheetz,163 S MEMORIAL HIGHWAY,TRUCKSVILLE,PA,18708
41.770900000000005,-76.41466000000003,Sheetz,1200 GOLDEN MILE ROAD,TOWANDA,PA,18848
40.09619429000001,-75.01429466000003,Wawa,12004 E Roosevelt Blvd,Philadelphia,PA,19116
40.26329434000001,-75.32065264,Wawa,200 Forty Foot Rd,Hatfield,PA,19440
40.581649999999996,-75.70825,Sheetz,2298 GOLDEN KEY ROAD,KUTZTOWN,PA,19530
40.536542790000006,-75.73710359000002,Rutter's,15475 Kutztown Road,Kutztown,PA,19530
40.439428,-75.94665600000002,Rutter's,15 New Enterprise Dr,Leesport,PA,19533
40.44487399999999,-75.95466700000001,Sheetz,5515 POTTSVILLE PIKE,LEESPORT,PA,19533
40.38728744999998,-75.92688476000001,Sheetz,501 E BELLEVUE AVENUE,READING,PA,19605
40.31146599999999,-75.868918,Sheetz,4100 PERKIOMEN AVENUE,BIRDSBORO,PA,19606
40.306684999999995,-75.97857099999999,Sheetz,2246 LANCASTER PIKE,READING,PA,19607
38.816009599999994,-76.77974569999999,Royal Farms,5351 Ritchie Marlboro Road,Upper Marlboro,MD,20074
38.783364,-77.52017699999999,Sheetz,11774 SUDLEY MANOR DRIVE,MANASSAS,VA,20109
38.784076999999996,-77.56465100000001,Sheetz,13039 BALLSFORD ROAD,MANASSAS,VA,20109
38.7986244,-77.44709010000001,Sheetz,7285 CENTREVILLE ROAD,MANASSAS,VA,20111
39.136562000000005,-77.715701,Shell,140 W Main St,Purcellville,VA,20132
39.0649735,-77.46200660000001,Sheetz,19910 RIVERSIDE COMMONS PLAZA,ASHBURN,VA,20147
39.02863200000001,-77.510787,Royal Farms,43101 Van Metre Drive,Ashburn,VA,20148
38.91373,-77.48674,Royal Farms,The Shoppes at East Gate,South Riding,VA,20152
39.02550500000001,-77.41661700000002,Sheetz,21304 WINDMILL PARC DRIVE,STERLING,VA,20166
38.982276999999996,-77.44630000000001,Sheetz,22935 RELOCATION DRIVE,STERLING,VA,20166
38.946362,-77.521591,Sheetz,42855 YARDLEY RIDGE DRIVE,STERLING,VA,20166
38.81484999999999,-77.64297099999999,Sheetz,15315 WASHINGTON ST,HAYMARKET,VA,20169
38.929750000000006,-77.42596999999999,Sheetz,13840 McLEAREN ROAD,HERNDON,VA,20171
38.618547,-77.389713,Sheetz,"601 CALIFORNIA DRIVE, NE",LEESBURG,VA,20176
38.62441200000001,-77.800228,MAPCO,10007 James Madison Hwy,Warrenton,VA,20187
39.081540999999994,-76.889055,Royal Farms,6901 Vam Dusen Rd,Laurel,MD,20194
43.12252800000001,-92.738281,218 Fuel Express,68 Monroe St,Floyd,IA,50435
38.272223000000004,-76.45711600000001,NEXCOM,22099 Cuddihy Rd,Patuxent River,MD,20670
39.091483999999994,-76.775653,Fort Meade Auto,3240 Fort Meade Rd,Laurel,MD,20724
38.79950000000001,-77.003122,Royal Farms,100 Monument Ave,National Harbor,MD,20745
38.82335500000001,-76.91799270000001,Royal Farms,5200 Auth Road,Camp Springs,MD,20746
38.718360000000004,-76.65848099999998,Harris Teeter Fuel,10096 Dunkirk Way,Dunkirk,MD,20754
38.939282999999996,-76.91001700000001,Royal Farms,6200 Annapolis Rd,Hyattsville,MD,20784
39.142327,-76.76318300000001,High's,2861 Jessup Rd,Jessup,MD,20794
39.173831,-76.776206,Royal Farms,7136 Montevideo Rd,Jessup,MD,20794
39.173,-77.18554199999998,Sheetz,751 PROGRESS WAY,GATHERSBURG,MD,20879
39.470375000000004,-76.30882,Royal Farms,10 Box Hill S Parkway,Abingdon,MD,21009
39.447613999999994,-76.299974,Royal Farms,2603 Philadelphia Rd,Edgewood,MD,21040
39.175793000000006,-76.84416700000001,Royal Farms,9585 Snowden River Pkwy,Columbia,MD,21046
39.189056,-76.795818,Royal Farms,8268 Lark Brown Rd,Elkridge,MD,21075
39.13211905000001,-76.73961840000001,Royal Farms,7910 Shipley Homestead Drive,Hanover,MD,21076
39.432866999999995,-76.33763,Royal Farms,1107 S Mountain Rd,Joppa,MD,21085
39.45476049999999,-76.6468762,Royal Farms,100 W Padonia Road,Timonium,MD,21093
39.058193,-76.65506799999999,Royal Farms,700 Annapolis Rd,Gambrills,MD,21108
39.380250999999994,-76.428583,Royal Farms,10740 Pulaski Hwy,White Marsh,MD,21162
39.241595000000004,-76.459612,Royal Farms,7300 Bethlehem Blvd,Sparrows Point,MD,21219
39.256093,-76.46226800000001,Royal Farms,4401 N Point Blvd,Dundalk,MD,21219
39.352365999999996,-76.456235,Royal Farms,9518 Pulaski Hwy,Middle River,MD,21220
39.28131200000001,-76.55483199999999,Royal Farms,1200 S Ponca St,Baltimore,MD,21224
39.2856217,-76.7589545,Royal Farms,6430 Baltimore National Pike,Catonsville,MD,21228
39.365397,-76.519392,Royal Farms,7560 Belair Rd,Fullerton,MD,21236
38.994094,-76.470531,Annapolis Navy Exchange Gas Station,Building 178 Kincaid Rd,Annapolis,MD,21401
39.43841286000001,-77.37747438999999,Rutter's,1730 Monocacy Blvd,Frederick,MD,21701
39.386858999999994,-77.40905300000001,Sheetz,5601 BUCKEYSTOWN PIKE,FREDERICK,MD,21701
39.45992098,-77.40619448000002,Sheetz,23 THOMAS JOHNSON DRIVE,FREDERICK,MD,21702
39.36959,-77.41180000000001,Sheetz,7301 EXECUTIVE WAY,FREDRICK,MD,21704
39.700676800000004,-77.31263256999999,Rutter's,10201 Taneytown Pike,Emmitsburg,MD,21727
39.60213900000001,-77.72941,Sheetz,10515 SHARPSBURG PIKE,HAGERSTOWN,MD,21740
39.686032000000004,-77.72039099999999,Sheetz,18717 LONGMEADOW ROAD,HAGERSTOWN,MD,21742
39.33714104999999,-77.63973938999999,Sheetz,3842 BURKITTSVILLE ROAD,KNOXVILLE,MD,21758
39.487193999999995,-77.340828,Rutter's,9210 Woodsboro Pike,Walkersville,MD,21793
39.587475999999995,-76.065282,Royal Farms,1825 Perryville Rd,Perryville,MD,21903
39.59869520000001,-75.8113903,Sheetz,622 EAST PULASKI HIGHWAY,ELKTON,MD,21921
38.515948,-77.300905,Marine Corps Base,2010 Henderson Rd,Quantico,VA,22134
38.6567,-77.289899,Sheetz,2500 CATON HILL ROAD,WOODBRIDGE,VA,22192
38.648876,-77.30726900000002,Sheetz,3300 NOBLE POND WAY,WOODBRIDGE,VA,22193
38.660026,-77.36837699999998,Sheetz,5350 DALE BLVD,WOODBRIDGE,VA,22193
38.194137000000005,-77.508026,Sheetz,8533 JEFFERSON DAVIS HIGHWAY,FREDERICKSBURG,VA,22407
38.2153805,-77.54395480000001,Sheetz,6101 SMITH STATION ROAD,FREDERICKSBURG,VA,22407
38.270385000000005,-77.484012,Sheetz,2807 LAFAYETTE BLVD,FREDERICKSBURG,VA,22408
38.239383000000004,-77.14924,Sheetz,11449 KINGS HIGHWAY,KING GEORGE,VA,22485
38.01923247,-77.50382692000001,Sheetz,VA-639 AND GREEN ROAD,RUTHER GLEN,VA,22546
38.41788199999999,-77.420681,Sheetz,15 WYCHE ROAD,STAFFORD,VA,22554
38.478428,-77.473517,Sheetz,1175 GARRISONVILLE ROAD,STAFFORD,VA,22556
37.903519,-76.866151,Sheetz,1804 TAPPAHANNOCK BLVD,TAPPAHANNOCK,VA,22560
38.13235500000001,-77.50907799999999,Sheetz,5015 MUDD TAVERN ROAD,WOODFORD,VA,22580
39.20953500000001,-78.17898099999998,Sheetz,1503 N FREDRICK PIKE,WINCHESTER,VA,22601
39.187739,-78.12572799999998,Sheetz,1683 BERRYVILLE PIKE,WINCHESTER,VA,22602
39.192920400000006,-78.20613960000001,Sheetz,133 BOTANICIAL BLVD,WINCHESTER,VA,22603
38.937490999999994,-78.19872099999999,Sheetz,1621 N SHENANDOAH AVENUE,FRONT ROYAL,VA,22630
39.082029,-78.21719300000002,Sheetz,747 FAIRFAX ST,STEPHENS CITY,VA,22655
38.866853,-78.518845,Sheetz,111 W RESERVOIR RD,WOODSTOCK,VA,22664
38.583138000000005,-77.768397,Sheetz,6350 CATLETT ROAD,BEALETON,VA,22713
38.464177,-78.86642900000001,Rockingham,981 N Liberty St,Harrisonburg,VA,22802
38.469011,-78.87099599999999,Exxon,1168 Virginia Ave,Harrisonburg,VA,22802
38.385959,-78.70652300000002,Exxon,11473 Spotswood Trail,McGaheysville,VA,22840
38.76036500000001,-78.631989,Sheetz,227 CONICVILLE BLVD,MT JACKSON,VA,22842
38.070199,-78.485273,Stop In Food Stores,1220 Seminole Trail,Charlottesville,VA,22901
38.06519000000001,-78.48863,Sheetz,3510 SEMINOLE TRAIL,CHARLOTTESVILLE,VA,22901
38.080926,-78.99085900000001,Sheetz,726 TINKLING SPRING ROAD,FISHERSVILLE,VA,22939
37.97964699999999,-78.21008400000001,Sheetz,135 MARKET STREET,ZION CROSSROADS,VA,22942
38.252255000000005,-78.11494900000001,Sheetz,332 MADISON RD,ORANGE,VA,22960
38.20800906,-78.38484493,Sheetz,730 SEMINOLE TRL,RUCKERSVILLE,VA,22968
38.076651,-78.915895,Sheetz,2156 W MAIN ST,WAYNESBORO,VA,22980
38.0647295,-78.9334709,Sheetz,1870 ROSSER AVENUE,WAYNESBORO,VA,22980
37.75893602000001,-77.47181977000001,Wawa,100 N Washington Highway,Ashland,VA,23005
37.430147,-77.617745,Sheetz,12117 HULL ST RD N,MIDLOTHIAN,VA,23112
37.449736,-77.649076,Sheetz,13591 GENITO ROAD,MIDLOTHIAN,VA,23112
37.62830700000001,-77.362594,Sheetz,7419 POLE GREEN ROAD,MECHANICSVILLE,VA,23116
37.555240999999995,-77.94128400000002,Sheetz,4201 ANDERSON HIGHWAY,POWHATAN,VA,23139
37.538606,-77.519308,Sheetz,2911 HATHAWAY ROAD,RICHMOND,VA,23225
37.60413519000001,-77.56684909,Sheetz,8711 QUIOCCASIN ROAD,RICHMOND,VA,23229
37.4996699,-77.33991390000001,Sheetz,550 SOUTH AIRPORT DRIVE,RICHMOND,VA,23231
37.609872,-77.520066,Sheetz,7035 W BROAD ST,RICHMOND,VA,23294
36.84464199999999,-76.083713,NEXCOM,3280 Virginia Beach Blvd,Virginia Beach,VA,23452
36.81780299999999,-75.98082000000001,Navy Exchange,Bldg 3093 1251 D St,Virginia Beach,VA,23455
38.667722000000005,-77.788645,Navy Oceana,Building 295,Virginia Beach,VA,23460
36.942168,-76.31169000000001,Norfolk Station,Mall Drive,Norfolk,VA,23511
36.955505,-76.323204,NEXCOM,U-79B,Norfolk,VA,23511
